Time[s] X[mm] Y[mm] a[rad] c11 c12 c13 c21 c22 c23 c31 c32 c33 
41719.8 1247.93 1181.95 1.1819 0.0829327 0.0572402 -3.04348e-06 0.0572402 0.849945 2.53788e-07 -3.04348e-06 2.53788e-07 7.03416e-09  
41719.8 1248.2 1182.09 1.18217 0.0835565 0.0575815 -3.05021e-06 0.0575815 0.850137 2.57578e-07 -3.05021e-06 2.57578e-07 7.03412e-09  
41719.8 1248.48 1182.25 1.18193 0.0841794 0.0579215 -3.05692e-06 0.0579215 0.850327 2.61377e-07 -3.05692e-06 2.61377e-07 7.03407e-09  
41719.8 1248.75 1182.4 1.18216 0.0847958 0.0582587 -3.06362e-06 0.0582587 0.850516 2.65171e-07 -3.06362e-06 2.65171e-07 7.03402e-09  
41719.8 1215.51 1179.79 1.1799 0.0746739 0.0361645 -3.35617e-06 0.0361645 0.601387 4.70404e-07 -3.35617e-06 4.70404e-07 6.97548e-09  
41719.8 1215.52 1179.8 1.17994 0.0750857 0.0363162 -3.36331e-06 0.0363162 0.601446 4.73103e-07 -3.36331e-06 4.73103e-07 6.97545e-09  
41719.8 1215.51 1179.8 1.18016 0.0754901 0.0364655 -3.37037e-06 0.0364655 0.601504 4.75789e-07 -3.37037e-06 4.75789e-07 6.97544e-09  
41719.8 1215.53 1179.8 1.18017 0.0758959 0.0366151 -3.37747e-06 0.0366151 0.601562 4.78513e-07 -3.37747e-06 4.78513e-07 6.97541e-09  
41720.8 1276.62 1236.74 1.1788 0.0727727 0.0166895 -1.09502e-06 0.0166895 0.277301 4.39087e-07 -1.09502e-06 4.39087e-07 6.7496e-09  
41720.8 1276.84 1236.78 1.17883 0.0730202 0.0167329 -1.09216e-06 0.0167329 0.277309 4.41366e-07 -1.09216e-06 4.41366e-07 6.74951e-09  
41720.8 1276.99 1236.8 1.17883 0.0731909 0.0167628 -1.0902e-06 0.0167628 0.277315 4.42942e-07 -1.0902e-06 4.42942e-07 6.74945e-09  
41720.8 1277.09 1236.82 1.17873 0.0733305 0.0167873 -1.08859e-06 0.0167873 0.277319 4.44233e-07 -1.08859e-06 4.44233e-07 6.7494e-09  
41720.8 1207.91 1178.33 1.19094 0.0738884 0.0315531 -3.442e-06 0.0315531 0.529122 -4.46231e-07 -3.442e-06 -4.46231e-07 6.96478e-09  
41720.8 1207.24 1177.63 1.19536 0.0738894 0.0315534 -3.44376e-06 0.0315534 0.529122 -4.4807e-07 -3.44376e-06 -4.4807e-07 6.97639e-09  
41720.8 1206.58 1176.94 1.19967 0.0738898 0.0315535 -3.44543e-06 0.0315535 0.529122 -4.49828e-07 -3.44543e-06 -4.49828e-07 6.98746e-09  
41720.8 1205.92 1176.25 1.20403 0.0738913 0.031554 -3.44716e-06 0.031554 0.529122 -4.51611e-07 -3.44716e-06 -4.51611e-07 6.99875e-09  
41721.8 1231.64 1162.65 1.24548 0.0870885 0.0636831 -3.29574e-06 0.0636831 0.926291 -7.66523e-07 -3.29574e-06 -7.66523e-07 7.16851e-09  
41721.8 1231.3 1161.65 1.24987 0.0870895 0.0636836 -3.29663e-06 0.0636836 0.926291 -7.69109e-07 -3.29663e-06 -7.69109e-07 7.17995e-09  
41721.8 1230.96 1160.67 1.25419 0.0870902 0.0636839 -3.29749e-06 0.0636839 0.926291 -7.71618e-07 -3.29749e-06 -7.71618e-07 7.19102e-09  
41721.8 1230.62 1159.69 1.25851 0.0870916 0.0636849 -3.29837e-06 0.0636849 0.926292 -7.74114e-07 -3.29837e-06 -7.74114e-07 7.20209e-09  
41721.8 1285.21 1398.6 1.28119 0.0723538 0.0291397 -1.19413e-06 0.0291397 0.508317 4.64053e-06 -1.19413e-06 4.64053e-06 7.09125e-09  
41721.8 1285.92 1401.04 1.28551 0.0723545 0.0291408 -1.19229e-06 0.0291408 0.50832 4.6468e-06 -1.19229e-06 4.6468e-06 7.10232e-09  
41721.8 1286.63 1403.48 1.28981 0.0723554 0.029142 -1.19046e-06 0.029142 0.508324 4.65304e-06 -1.19046e-06 4.65304e-06 7.11332e-09  
41722.8 1287.32 1405.86 1.29402 0.0723562 0.0291431 -1.18871e-06 0.0291431 0.508327 4.65902e-06 -1.18871e-06 4.65902e-06 7.12386e-09  
41722.8 1329.38 1124.25 1.30002 0.0581597 0.00507367 2.4904e-07 0.00507367 0.107416 -2.76393e-06 2.4904e-07 -2.76393e-06 6.72039e-09  
41722.8 1330.69 1122.49 1.30404 0.0581611 0.00507231 2.52223e-07 0.00507231 0.107418 -2.76816e-06 2.52223e-07 -2.76816e-06 6.73009e-09  
41722.8 1332.02 1120.71 1.30811 0.0581624 0.00507089 2.55505e-07 0.00507089 0.10742 -2.77251e-06 2.55505e-07 -2.77251e-06 6.74008e-09  
41722.8 1333.34 1118.95 1.31216 0.0581637 0.0050695 2.58739e-07 0.0050695 0.107422 -2.77681e-06 2.58739e-07 -2.77681e-06 6.74993e-09  
41722.8 1172.03 1166.48 1.35172 0.0723559 0.0273611 -3.67441e-06 0.0273611 0.469077 -3.30593e-07 -3.67441e-06 -3.30593e-07 7.3551e-09  
41722.8 1171.26 1165.94 1.35595 0.0723565 0.0273614 -3.67635e-06 0.0273614 0.469077 -3.31956e-07 -3.67635e-06 -3.31956e-07 7.36582e-09  
41722.8 1170.48 1165.4 1.36025 0.0723572 0.0273618 -3.67836e-06 0.0273618 0.469078 -3.33354e-07 -3.67836e-06 -3.33354e-07 7.37684e-09  
41722.8 1169.68 1164.84 1.36464 0.0723578 0.0273622 -3.68045e-06 0.0273622 0.469078 -3.3482e-07 -3.68045e-06 -3.3482e-07 7.38838e-09  
41723.8 1187.72 1184.21 1.38522 0.0774085 0.0431962 -3.49906e-06 0.0431962 0.705892 4.05916e-07 -3.49906e-06 4.05916e-07 7.47039e-09  
41723.8 1187.11 1183.97 1.38955 0.0774091 0.0431967 -3.50064e-06 0.0431967 0.705892 4.05301e-07 -3.50064e-06 4.05301e-07 7.48159e-09  
41723.8 1186.48 1183.72 1.39415 0.0774096 0.043197 -3.50237e-06 0.043197 0.705892 4.04595e-07 -3.50237e-06 4.04595e-07 7.4942e-09  
41723.8 1185.87 1183.47 1.39852 0.0774101 0.0431974 -3.50396e-06 0.0431974 0.705892 4.03963e-07 -3.50396e-06 4.03963e-07 7.50561e-09  
41723.8 1184.78 1122.91 1.41204 0.0776229 0.0450943 -3.51323e-06 0.0450943 0.727106 -7.18754e-07 -3.51323e-06 -7.18754e-07 7.54476e-09  
41723.8 1184.18 1122.01 1.41638 0.0776233 0.0450949 -3.51479e-06 0.0450949 0.727106 -7.21084e-07 -3.51479e-06 -7.21084e-07 7.55601e-09  
41723.8 1183.58 1121.12 1.4207 0.0776237 0.0450955 -3.51634e-06 0.0450955 0.727107 -7.23383e-07 -3.51634e-06 -7.23383e-07 7.56713e-09  
41723.8 1182.94 1120.16 1.42531 0.0776241 0.0450962 -3.51809e-06 0.0450962 0.727107 -7.26016e-07 -3.51809e-06 -7.26016e-07 7.57983e-09  
41723.8 1251.97 1235.01 1.44989 0.0879805 0.199428 -2.15002e-06 0.199428 3.1993 4.96708e-06 -2.15002e-06 4.96708e-06 7.63711e-09  
41723.8 1252.08 1235.82 1.45427 0.0879808 0.19943 -2.14975e-06 0.19943 3.1993 4.96924e-06 -2.14975e-06 4.96924e-06 7.64855e-09  
41724.8 1252.19 1236.62 1.45865 0.087981 0.199431 -2.14946e-06 0.199431 3.19929 4.97135e-06 -2.14946e-06 4.97135e-06 7.65996e-09  
41724.8 1388.39 1028.3 1.43782 0.0457854 0.00259504 1.13239e-06 0.00259504 0.0841786 -3.4033e-06 1.13239e-06 -3.4033e-06 6.90189e-09  
41724.8 1389.87 1026.31 1.44167 0.0457868 0.00259327 1.13587e-06 0.00259327 0.084181 -3.40796e-06 1.13587e-06 -3.40796e-06 6.91094e-09  
41724.8 1391.36 1024.32 1.44555 0.0457881 0.00259149 1.13937e-06 0.00259149 0.0841834 -3.41267e-06 1.13937e-06 -3.41267e-06 6.92006e-09  
41724.8 1158.06 1164.59 1.50336 0.0745354 0.0320382 -3.67054e-06 0.0320382 0.537561 -2.52634e-08 -3.67054e-06 -2.52634e-08 7.7798e-09  
41724.8 1157.35 1164.21 1.50767 0.0745356 0.0320386 -3.67236e-06 0.0320386 0.537561 -2.62425e-08 -3.67236e-06 -2.62425e-08 7.7909e-09  
41724.8 1156.65 1163.83 1.51198 0.0745358 0.0320391 -3.67418e-06 0.0320391 0.537561 -2.72242e-08 -3.67418e-06 -2.72242e-08 7.80204e-09  
41724.8 1155.96 1163.45 1.51622 0.074536 0.0320395 -3.67593e-06 0.0320395 0.53756 -2.81728e-08 -3.67593e-06 -2.81728e-08 7.81278e-09  
41724.8 1084.8 1002.32 1.51845 0.0631663 0.0166417 -4.22898e-06 0.0166417 0.301796 -2.63658e-06 -4.22898e-06 -2.63658e-06 7.6605e-09  
41725.8 1083.56 1000.55 1.52282 0.063167 0.0166434 -4.23225e-06 0.0166434 0.301798 -2.64128e-06 -4.23225e-06 -2.64128e-06 7.67208e-09  
41725.8 1082.22 998.655 1.5275 0.063168 0.016645 -4.23608e-06 0.016645 0.3018 -2.64667e-06 -4.23608e-06 -2.64667e-06 7.68541e-09  
41725.8 1081.02 996.95 1.53171 0.0631687 0.0166464 -4.23913e-06 0.0166464 0.301802 -2.65103e-06 -4.23913e-06 -2.65103e-06 7.69615e-09  
41725.8 1248.98 1123.64 1.57585 0.0937105 0.218319 -2.41441e-06 0.218319 3.33487 3.04893e-06 -2.41441e-06 3.04893e-06 7.99562e-09  
41725.8 1249 1124.16 1.58024 0.0937162 0.218224 -2.41893e-06 0.218224 3.33794 3.05222e-06 -2.41893e-06 3.05222e-06 8.00695e-09  
41725.8 1249.02 1124.82 1.58458 0.0937237 0.218098 -2.42425e-06 0.218098 3.34157 3.05597e-06 -2.42425e-06 3.05597e-06 8.01805e-09  
41725.8 1034.64 775.087 1.57064 0.0598744 0.0146065 -4.61428e-06 0.0146065 0.246805 -5.57172e-06 -4.61428e-06 -5.57172e-06 7.71137e-09  
41725.8 1034.36 775.006 1.57099 0.0599167 0.0145748 -4.62055e-06 0.0145748 0.246841 -5.57106e-06 -4.62055e-06 -5.57106e-06 7.71155e-09  
41725.8 1034.18 775.169 1.57103 0.0599599 0.0145424 -4.62696e-06 0.0145424 0.246878 -5.57033e-06 -4.62696e-06 -5.57033e-06 7.71168e-09  
41725.8 1033.93 775.177 1.57127 0.060003 0.0145102 -4.63334e-06 0.0145102 0.246914 -5.56963e-06 -4.63334e-06 -5.56963e-06 7.71183e-09  
41726.8 1242.96 1048.79 1.60126 0.095143 0.230447 -2.59083e-06 0.230447 3.64377 2.34111e-06 -2.59083e-06 2.34111e-06 8.04299e-09  
41726.8 1242.92 1050.15 1.60103 0.0951599 0.230172 -2.59963e-06 0.230172 3.65074 2.34546e-06 -2.59963e-06 2.34546e-06 8.04276e-09  
41726.8 1242.88 1051.37 1.60128 0.0951762 0.229906 -2.60805e-06 0.229906 3.65741 2.34957e-06 -2.60805e-06 2.34957e-06 8.04255e-09  
41726.8 1242.84 1052.55 1.60108 0.0951908 0.229667 -2.61568e-06 0.229667 3.66344 2.3533e-06 -2.61568e-06 2.3533e-06 8.04235e-09  
41726.8 1243.27 1037.14 1.60109 0.0952376 0.217667 -2.70167e-06 0.217667 3.46932 1.39178e-06 -2.70167e-06 1.39178e-06 8.03725e-09  
41726.8 1243.23 1038.34 1.60087 0.0952562 0.217396 -2.71012e-06 0.217396 3.47522 1.39384e-06 -2.71012e-06 1.39384e-06 8.03703e-09  
41726.8 1243.18 1039.55 1.60085 0.0952759 0.217109 -2.71903e-06 0.217109 3.48144 1.396e-06 -2.71903e-06 1.396e-06 8.03677e-09  
41726.8 1243.14 1040.67 1.60111 0.0952956 0.216824 -2.72781e-06 0.216824 3.48757 1.39806e-06 -2.72781e-06 1.39806e-06 8.03654e-09  
41726.8 1242.49 1057.51 1.59989 0.0935015 0.221333 -2.67554e-06 0.221333 3.69258 1.85464e-06 -2.67554e-06 1.85464e-06 8.02027e-09  
41726.8 1242.45 1058.76 1.60014 0.0935187 0.221056 -2.68423e-06 0.221056 3.69954 1.85767e-06 -2.68423e-06 1.85767e-06 8.02002e-09  
41726.8 1242.41 1060.06 1.60015 0.0935357 0.220783 -2.69285e-06 0.220783 3.70645 1.86066e-06 -2.69285e-06 1.86066e-06 8.01974e-09  
41727.8 1240.91 1060.42 1.5965 0.0863957 0.184556 -2.51357e-06 0.184556 3.3272 2.27583e-06 -2.51357e-06 2.27583e-06 7.96273e-09  
41727.8 1240.87 1061.59 1.59654 0.0864137 0.184289 -2.52155e-06 0.184289 3.33282 2.2789e-06 -2.52155e-06 2.2789e-06 7.96241e-09  
41727.8 1240.82 1062.89 1.59601 0.0864317 0.184021 -2.52969e-06 0.184021 3.33853 2.28205e-06 -2.52969e-06 2.28205e-06 7.96225e-09  
41727.8 1395.81 1091.46 1.56589 0.0511455 0.00594613 4.12693e-07 0.00594613 0.170489 -2.63399e-06 4.12693e-07 -2.63399e-06 7.38751e-09  
41727.8 1395.76 1091.56 1.56566 0.0511691 0.00592758 4.0953e-07 0.00592758 0.170506 -2.63494e-06 4.0953e-07 -2.63494e-06 7.38679e-09  
41728.8 1395.79 1091.56 1.56565 0.0511925 0.00590922 4.06381e-07 0.00590922 0.170523 -2.63587e-06 4.06381e-07 -2.63587e-06 7.38604e-09  
41728.8 1395.88 1091.48 1.56587 0.0512156 0.00589109 4.03285e-07 0.00589109 0.17054 -2.63681e-06 4.03285e-07 -2.63681e-06 7.38533e-09  
41728.8 1083.95 1032.77 1.58492 0.0762281 0.0196332 -4.84731e-06 0.0196332 0.358463 -3.00709e-06 -4.84731e-06 -3.00709e-06 7.88944e-09  
41728.8 1083.76 1032.98 1.58496 0.0762811 0.0195852 -4.85535e-06 0.0195852 0.358522 -3.00619e-06 -4.85535e-06 -3.00619e-06 7.88951e-09  
41728.8 1083.58 1033.21 1.58497 0.076335 0.0195364 -4.86357e-06 0.0195364 0.358582 -3.00529e-06 -4.86357e-06 -3.00529e-06 7.88958e-09  
41728.8 1247.72 1219.94 1.60175 0.0972018 0.209893 -2.97757e-06 0.209893 3.74278 3.39161e-06 -2.97757e-06 3.39161e-06 8.0368e-09  
41728.8 1247.67 1221.34 1.6015 0.0972216 0.209614 -2.98657e-06 0.209614 3.74879 3.39603e-06 -2.98657e-06 3.39603e-06 8.03655e-09  
41728.8 1247.62 1222.68 1.60177 0.0972411 0.20934 -2.99534e-06 0.20934 3.75465 3.40028e-06 -2.99534e-06 3.40028e-06 8.03631e-09  
41728.8 1098.75 1038.29 1.58989 0.0832721 0.0224026 -5.04269e-06 0.0224026 0.391759 -3.29066e-06 -5.04269e-06 -3.29066e-06 7.95594e-09  
41729.8 1098.65 1038.4 1.58992 0.0833031 0.0223747 -5.04732e-06 0.0223747 0.391793 -3.29028e-06 -5.04732e-06 -3.29028e-06 7.95598e-09  
41729.8 1098.57 1038.51 1.58991 0.0833314 0.0223493 -5.05153e-06 0.0223493 0.391825 -3.28993e-06 -5.05153e-06 -3.28993e-06 7.95601e-09  
41729.8 1098.53 1038.61 1.58985 0.0833517 0.022331 -5.05458e-06 0.022331 0.391847 -3.28968e-06 -5.05458e-06 -3.28968e-06 7.95604e-09  
41729.8 1233.63 1064.64 1.59302 0.0869035 0.189006 -2.78085e-06 0.189006 3.79631 2.15934e-06 -2.78085e-06 2.15934e-06 7.95657e-09  
41729.8 1233.63 1065.73 1.58935 0.0869038 0.189001 -2.7811e-06 0.189001 3.7965 2.15721e-06 -2.7811e-06 2.15721e-06 7.96447e-09  
41729.8 1233.63 1066.96 1.58501 0.0869037 0.189003 -2.7811e-06 0.189003 3.7965 2.15411e-06 -2.7811e-06 2.15411e-06 7.97548e-09  
41729.8 1241.82 1282.51 1.56149 0.0845629 0.197545 -2.53795e-06 0.197545 4.11684 5.47136e-06 -2.53795e-06 5.47136e-06 7.99794e-09  
41729.8 1241.75 1282.29 1.55719 0.0845629 0.197547 -2.53778e-06 0.197547 4.11685 5.47198e-06 -2.53778e-06 5.47198e-06 8.00875e-09  
41729.8 1241.68 1282.06 1.55287 0.0845629 0.197548 -2.53761e-06 0.197548 4.11684 5.47259e-06 -2.53761e-06 5.47259e-06 8.01967e-09  
41729.8 1143.92 1254.29 1.54481 0.0814413 0.0321159 -4.44991e-06 0.0321159 0.631362 -3.04097e-07 -4.44991e-06 -3.04097e-07 8.1976e-09  
41730.8 1144.71 1254.86 1.54024 0.0814416 0.0321165 -4.45203e-06 0.0321165 0.631362 -3.05634e-07 -4.45203e-06 -3.05634e-07 8.20981e-09  
41730.8 1145.49 1255.43 1.53578 0.0814418 0.0321171 -4.45406e-06 0.0321171 0.631362 -3.07101e-07 -4.45406e-06 -3.07101e-07 8.22149e-09  
41730.8 1146.27 1255.99 1.53128 0.0814421 0.0321176 -4.45613e-06 0.0321176 0.631362 -3.08588e-07 -4.45613e-06 -3.08588e-07 8.23334e-09  
41730.8 1261.68 1278.82 1.49434 0.0908044 0.0558982 -3.11991e-06 0.0558982 0.988124 -1.35288e-07 -3.11991e-06 -1.35288e-07 8.3027e-09  
41730.8 1261.56 1279.36 1.49002 0.0908044 0.0558986 -3.11962e-06 0.0558986 0.988125 -1.36649e-07 -3.11962e-06 -1.36649e-07 8.3137e-09  
41730.8 1261.44 1279.9 1.48568 0.0908045 0.055899 -3.11931e-06 0.055899 0.988124 -1.38023e-07 -3.11931e-06 -1.38023e-07 8.32475e-09  
41730.8 1261.32 1280.46 1.4812 0.0908046 0.0558995 -3.11903e-06 0.0558995 0.988126 -1.39481e-07 -3.11903e-06 -1.39481e-07 8.33658e-09  
41730.8 1134.69 1170.41 1.45555 0.0742876 0.0217514 -4.53295e-06 0.0217514 0.444006 -2.24007e-06 -4.53295e-06 -2.24007e-06 8.35978e-09  
41731.8 1135.6 1171.87 1.45122 0.0742881 0.0217523 -4.53525e-06 0.0217523 0.444007 -2.24377e-06 -4.53525e-06 -2.24377e-06 8.37072e-09  
41731.8 1136.52 1173.34 1.44686 0.0742887 0.0217533 -4.53761e-06 0.0217533 0.444009 -2.24752e-06 -4.53761e-06 -2.24752e-06 8.38183e-09  
41731.8 1352.99 1147.83 1.37883 0.050441 0.00353777 8.71188e-07 0.00353777 0.124302 -4.11239e-06 8.71188e-07 -4.11239e-06 7.67011e-09  
41731.8 1351.52 1150.11 1.3748 0.0504423 0.00353584 8.74636e-07 0.00353584 0.124305 -4.11771e-06 8.74636e-07 -4.11771e-06 7.67955e-09  
41731.8 1350.06 1152.36 1.3708 0.0504437 0.00353397 8.78007e-07 0.00353397 0.124308 -4.12293e-06 8.78007e-07 -4.12293e-06 7.68879e-09  
41731.8 1348.54 1154.71 1.36664 0.0504451 0.00353191 8.81686e-07 0.00353191 0.124311 -4.12861e-06 8.81686e-07 -4.12861e-06 7.69884e-09  
41732.8 1198.47 1363.78 1.3659 0.0768311 0.0266057 -3.65113e-06 0.0266057 0.564047 1.47815e-06 -3.65113e-06 1.47815e-06 8.58516e-09  
41732.8 1198.85 1363.39 1.36159 0.0768315 0.0266058 -3.65211e-06 0.0266058 0.564047 1.47915e-06 -3.65211e-06 1.47915e-06 8.5961e-09  
41732.8 1199.25 1362.99 1.35717 0.0768319 0.0266059 -3.65314e-06 0.0266059 0.564047 1.48019e-06 -3.65314e-06 1.48019e-06 8.60756e-09  
41732.8 1199.65 1362.59 1.35277 0.0768324 0.0266059 -3.65415e-06 0.0266059 0.564047 1.48123e-06 -3.65415e-06 1.48123e-06 8.61895e-09  
41732.8 1239.56 1361.86 1.33958 0.0851066 0.0369078 -3.16003e-06 0.0369078 0.699259 1.39298e-06 -3.16003e-06 1.39298e-06 8.73111e-09  
41732.8 1239.55 1361.5 1.33501 0.0851065 0.0369075 -3.15994e-06 0.0369075 0.699258 1.39391e-06 -3.15994e-06 1.39391e-06 8.74343e-09  
41732.8 1239.54 1361.17 1.33066 0.0851069 0.0369077 -3.15991e-06 0.0369077 0.699258 1.39477e-06 -3.15991e-06 1.39477e-06 8.75458e-09  
41732.8 1239.53 1360.83 1.32633 0.0851076 0.036908 -3.15988e-06 0.036908 0.699258 1.39563e-06 -3.15988e-06 1.39563e-06 8.76562e-09  
41732.8 1185.92 1235.19 1.29927 0.0791818 0.0266682 -4.34814e-06 0.0266682 0.518961 -2.07402e-06 -4.34814e-06 -2.07402e-06 8.81346e-09  
41732.8 1186.65 1236.6 1.29467 0.0791831 0.0266692 -4.35013e-06 0.0266692 0.518963 -2.07781e-06 -4.35013e-06 -2.07781e-06 8.8259e-09  
41733.8 1187.54 1238.32 1.28902 0.0791849 0.0266705 -4.35311e-06 0.0266705 0.518964 -2.08353e-06 -4.35311e-06 -2.08353e-06 8.84465e-09  
41733.8 1232.12 1385.85 1.26393 0.0847554 0.0356927 -3.36578e-06 0.0356927 0.688721 2.45424e-06 -3.36578e-06 2.45424e-06 8.94336e-09  
41733.8 1232.24 1385.02 1.2596 0.0847867 0.0357102 -3.3669e-06 0.0357102 0.688732 2.457e-06 -3.3669e-06 2.457e-06 8.95441e-09  
41733.8 1232.38 1384.03 1.25443 0.0848504 0.0357449 -3.36893e-06 0.0357449 0.688754 2.46124e-06 -3.36893e-06 2.46124e-06 8.97008e-09  
41733.8 1232.54 1383.1 1.24948 0.0849483 0.035797 -3.37173e-06 0.035797 0.688786 2.46583e-06 -3.37173e-06 2.46583e-06 8.98449e-09  
41733.8 1297.05 1267.71 1.21761 0.0722424 0.00787477 -2.84716e-07 0.00787477 0.166455 -3.45769e-06 -2.84716e-07 -3.45769e-06 8.37667e-09  
41733.8 1296.12 1269.49 1.21363 0.0724304 0.00789468 -2.7886e-07 0.00789468 0.166458 -3.45979e-06 -2.7886e-07 -3.45979e-06 8.38574e-09  
41733.8 1295.62 1270.67 1.21102 0.0726328 0.00791665 -2.74232e-07 0.00791665 0.16646 -3.45942e-06 -2.74232e-07 -3.45942e-06 8.38948e-09  
41733.8 1295.43 1271.37 1.20947 0.0728393 0.00793928 -2.70273e-07 0.00793928 0.166461 -3.45786e-06 -2.70273e-07 -3.45786e-06 8.39059e-09  
41734.8 1191.15 1278.15 1.21697 0.0843494 0.0291381 -4.89036e-06 0.0291381 0.539471 -1.42184e-06 -4.89036e-06 -1.42184e-06 9.06982e-09  
41734.8 1191.18 1278.21 1.21669 0.0846114 0.0292331 -4.90033e-06 0.0292331 0.539506 -1.41955e-06 -4.90033e-06 -1.41955e-06 9.06987e-09  
41734.8 1191.11 1278.13 1.21698 0.0848595 0.0293234 -4.90983e-06 0.0293234 0.53954 -1.41734e-06 -4.90983e-06 -1.41734e-06 9.06991e-09  
41734.8 1191.09 1278.12 1.21699 0.0850855 0.0294055 -4.91849e-06 0.0294055 0.53957 -1.4153e-06 -4.91849e-06 -1.4153e-06 9.06991e-09  
41734.8 1195.33 1277.77 1.21597 0.0781626 0.0331173 -4.22944e-06 0.0331173 0.661967 -1.48442e-06 -4.22944e-06 -1.48442e-06 8.9719e-09  
41734.8 1195.34 1277.78 1.21591 0.0782356 0.0331501 -4.23186e-06 0.0331501 0.661982 -1.48299e-06 -4.23186e-06 -1.48299e-06 8.97184e-09  
41734.8 1195.32 1277.76 1.216 0.078291 0.033175 -4.2337e-06 0.033175 0.661993 -1.4819e-06 -4.2337e-06 -1.4819e-06 8.97181e-09  
41735.8 1301.08 1289.57 1.20295 0.057495 0.00363758 1.11911e-06 0.00363758 0.112957 -3.86704e-06 1.11911e-06 -3.86704e-06 8.03035e-09  
41735.8 1301.17 1289.65 1.20281 0.0575817 0.00364305 1.12268e-06 0.00364305 0.112956 -3.8658e-06 1.12268e-06 -3.8658e-06 8.0302e-09  
41735.8 1301.41 1289.58 1.20298 0.0576773 0.00364911 1.12659e-06 0.00364911 0.112956 -3.86442e-06 1.12659e-06 -3.86442e-06 8.03003e-09  
41735.8 1301.52 1289.68 1.2028 0.0577823 0.00365572 1.13089e-06 0.00365572 0.112955 -3.86291e-06 1.13089e-06 -3.86291e-06 8.02986e-09  
41735.8 1167.59 1360.21 1.21345 0.0720685 0.0136102 -4.87901e-06 0.0136102 0.308132 6.33346e-07 -4.87901e-06 6.33346e-07 8.92113e-09  
41735.8 1167.58 1360.2 1.21329 0.0722049 0.0136376 -4.88549e-06 0.0136376 0.308139 6.34957e-07 -4.88549e-06 6.34957e-07 8.92114e-09  
41735.8 1167.52 1360.18 1.21331 0.0723275 0.0136621 -4.89132e-06 0.0136621 0.308145 6.36419e-07 -4.89132e-06 6.36419e-07 8.92114e-09  
41735.8 1167.42 1360.17 1.21352 0.0724455 0.0136858 -4.89697e-06 0.0136858 0.30815 6.37841e-07 -4.89697e-06 6.37841e-07 8.92115e-09  
41736.8 1241.7 1410.39 1.2182 0.0884905 0.0346095 -3.0574e-06 0.0346095 0.627035 2.12029e-06 -3.0574e-06 2.12029e-06 8.98074e-09  
41736.8 1241.81 1410.44 1.21823 0.0887075 0.0347003 -3.06133e-06 0.0347003 0.627079 2.12547e-06 -3.06133e-06 2.12547e-06 8.98046e-09  
41736.8 1241.92 1410.51 1.21845 0.0889209 0.0347898 -3.06524e-06 0.0347898 0.627122 2.1306e-06 -3.06524e-06 2.1306e-06 8.98021e-09  
41736.8 1267.19 1371.15 1.22025 0.116335 0.0719734 -4.02389e-06 0.0719734 0.994725 -2.19392e-07 -4.02389e-06 -2.19392e-07 9.14688e-09  
41736.8 1267.48 1371.45 1.2195 0.116819 0.0722834 -4.03437e-06 0.0722834 0.994934 -2.11196e-07 -4.03437e-06 -2.11196e-07 9.14689e-09  
41736.8 1267.69 1371.5 1.22023 0.117178 0.0725159 -4.04232e-06 0.0725159 0.995091 -2.05017e-07 -4.04232e-06 -2.05017e-07 9.14694e-09  
41736.8 1210.75 1366.09 1.21629 0.0803127 0.0266572 -3.75397e-06 0.0266572 0.51739 -4.15162e-07 -3.75397e-06 -4.15162e-07 8.9883e-09  
41737.8 1210.75 1366.06 1.21653 0.0804424 0.0267024 -3.75805e-06 0.0267024 0.517407 -4.11664e-07 -3.75805e-06 -4.11664e-07 8.98809e-09  
41737.8 1210.78 1366.09 1.21637 0.0805587 0.0267428 -3.76171e-06 0.0267428 0.517422 -4.08516e-07 -3.76171e-06 -4.08516e-07 8.98789e-09  
41737.8 1231.73 1372.17 1.21892 0.101068 0.050867 -4.40023e-06 0.050867 0.799957 -3.40521e-07 -4.40023e-06 -3.40521e-07 9.12902e-09  
41737.8 1231.79 1372.21 1.21888 0.101237 0.0509561 -4.40549e-06 0.0509561 0.800007 -3.36694e-07 -4.40549e-06 -3.36694e-07 9.12887e-09  
41737.8 1231.85 1372.24 1.21894 0.101426 0.051055 -4.41134e-06 0.051055 0.800063 -3.32421e-07 -4.41134e-06 -3.32421e-07 9.1287e-09  
41737.8 1191.39 1416.76 1.21397 0.072934 0.0168531 -4.09312e-06 0.0168531 0.369436 7.70918e-07 -4.09312e-06 7.70918e-07 8.98672e-09  
41737.8 1191.08 1416.74 1.21567 0.0730682 0.0168855 -4.09903e-06 0.0168855 0.369446 7.7453e-07 -4.09903e-06 7.7453e-07 8.98812e-09  
41738.8 1191.06 1416.74 1.21571 0.0731765 0.0169115 -4.10356e-06 0.0169115 0.369454 7.77463e-07 -4.10356e-06 7.77463e-07 8.98789e-09  
41738.8 1226.81 1462.74 1.21655 0.081931 0.0245967 -3.29764e-06 0.0245967 0.48229 2.12662e-06 -3.29764e-06 2.12662e-06 8.95656e-09  
41738.8 1226.85 1462.76 1.21659 0.0820593 0.0246373 -3.30129e-06 0.0246373 0.482307 2.13068e-06 -3.30129e-06 2.13068e-06 8.95626e-09  
