Time[s] X[mm] Y[mm] a[rad] c11 c12 c13 c21 c22 c23 c31 c32 c33 
59179.1 1200.06 526.709 1.5708 0.000179721 0.000344635 -2.13074e-09 0.000344635 0.733539 1.26063e-12 -2.13074e-09 1.26063e-12 5.73396e-11  
59179.1 1200.06 528.374 1.57077 0.000181098 0.000345029 -2.22621e-09 0.000345029 0.741864 1.26171e-12 -2.22621e-09 1.26171e-12 5.73404e-11  
59179.1 1200.06 530.368 1.57081 0.000183449 0.000344732 -2.34058e-09 0.000344732 0.751837 1.26281e-12 -2.34058e-09 1.26281e-12 5.73413e-11  
59179.1 1200.06 532.215 1.57004 0.000185434 0.000355366 -2.44648e-09 0.000355366 0.761071 1.30264e-12 -2.44648e-09 1.30264e-12 5.769e-11  
59179.1 1200.07 534.356 1.56826 0.000188791 0.000392604 -2.57003e-09 0.000392604 0.771776 1.5099e-12 -2.57003e-09 1.5099e-12 5.95702e-11  
59179.1 1200.07 536.447 1.57079 0.000191097 0.00038044 -2.69465e-09 0.00038044 0.782231 1.65847e-12 -2.69465e-09 1.65847e-12 6.33755e-11  
59179.1 1200.07 538.147 1.5708 0.00019256 0.000380411 -2.80239e-09 0.000380411 0.790732 1.65865e-12 -2.80239e-09 1.65865e-12 6.33756e-11  
59179.1 1200.07 539.88 1.57078 0.00019411 0.000380611 -2.91219e-09 0.000380611 0.799394 1.65944e-12 -2.91219e-09 1.65944e-12 6.33757e-11  
59179.1 1200.07 541.579 1.5708 0.00019557 0.000380451 -3.0199e-09 0.000380451 0.807892 1.65984e-12 -3.0199e-09 1.65984e-12 6.3376e-11  
59179.1 1200.07 543.261 1.57052 0.000197021 0.000384026 -3.1265e-09 0.000384026 0.816302 1.67437e-12 -3.1265e-09 1.67437e-12 6.34249e-11  
59179.1 1200.07 544.946 1.5708 0.000198416 0.000382829 -3.23336e-09 0.000382829 0.824726 1.68918e-12 -3.23336e-09 1.68918e-12 6.34721e-11  
59179.1 1200.07 546.612 1.57079 0.000199797 0.000382934 -3.33912e-09 0.000382934 0.833057 1.68945e-12 -3.33912e-09 1.68945e-12 6.34722e-11  
59179.1 1200.07 548.295 1.57053 0.000201248 0.000386223 -3.44594e-09 0.000386223 0.841472 1.70387e-12 -3.44594e-09 1.70387e-12 6.35106e-11  
59179.1 1200.07 549.98 1.5708 0.000202645 0.000385129 -3.55292e-09 0.000385129 0.849894 1.71789e-12 -3.55292e-09 1.71789e-12 6.35513e-11  
59179.1 1200.07 551.678 1.57078 0.000204109 0.0003853 -3.66087e-09 0.0003853 0.858387 1.71861e-12 -3.66087e-09 1.71861e-12 6.35514e-11  
59179.1 1200.07 553.428 1.57055 0.000205733 0.000388416 -3.77203e-09 0.000388416 0.867133 1.73278e-12 -3.77203e-09 1.73278e-12 6.35821e-11  
59180.1 1200.07 555.159 1.57052 0.000207288 0.000391017 -3.88214e-09 0.000391017 0.875791 1.76152e-12 -3.88214e-09 1.76152e-12 6.35831e-11  
59180.1 1200.07 556.876 1.57081 0.000208766 0.000389707 -3.99129e-09 0.000389707 0.884375 1.77633e-12 -3.99129e-09 1.77633e-12 6.36328e-11  
59180.1 1200.07 558.575 1.5708 0.000210231 0.000389746 -4.0994e-09 0.000389746 0.89287 1.77583e-12 -4.0994e-09 1.77583e-12 6.36329e-11  
59180.1 1200.07 560.258 1.57053 0.000211687 0.000393111 -4.20651e-09 0.000393111 0.901286 1.79007e-12 -4.20651e-09 1.79007e-12 6.36746e-11  
59180.1 1200.07 561.975 1.5708 0.000213167 0.000391919 -4.31582e-09 0.000391919 0.909869 1.8043e-12 -4.31582e-09 1.8043e-12 6.3718e-11  
59180.1 1200.07 563.673 1.57078 0.000214635 0.000392185 -4.42406e-09 0.000392185 0.918363 1.80508e-12 -4.42406e-09 1.80508e-12 6.37183e-11  
59180.1 1200.07 565.374 1.5708 0.000216102 0.000392104 -4.53239e-09 0.000392104 0.926864 1.80612e-12 -4.53239e-09 1.80612e-12 6.37185e-11  
59180.1 1200.07 567.073 1.57079 0.000217571 0.000392189 -4.6407e-09 0.000392189 0.935363 1.80648e-12 -4.6407e-09 1.80648e-12 6.37186e-11  
59180.1 1200.07 569.197 1.57078 0.000220426 0.000392367 -4.77601e-09 0.000392367 0.945981 1.80784e-12 -4.77601e-09 1.80784e-12 6.37186e-11  
59180.1 1200.07 570.881 1.57055 0.000221881 0.000395377 -4.88331e-09 0.000395377 0.9544 1.82156e-12 -4.88331e-09 1.82156e-12 6.37496e-11  
59180.1 1200.09 573.675 1.56074 0.000234745 0.000619822 -5.0624e-09 0.000619822 0.968365 3.46746e-12 -5.0624e-09 3.46746e-12 1.20707e-10  
59180.1 1200.11 577.761 1.56828 0.000250206 0.000603385 -5.55652e-09 0.000603385 0.988794 6.07769e-12 -5.55652e-09 6.07769e-12 1.54355e-10  
59180.1 1200.11 579.624 1.57081 0.00025182 0.000592576 -5.8442e-09 0.000592576 0.998111 6.4289e-12 -5.8442e-09 6.4289e-12 1.5812e-10  
59180.1 1200.11 581.323 1.57078 0.000253294 0.000592843 -6.11288e-09 0.000592843 1.00661 6.42992e-12 -6.11288e-09 6.42992e-12 1.5812e-10  
59180.1 1200.11 583.039 1.57055 0.000254837 0.000595882 -6.38421e-09 0.000595882 1.01519 6.46506e-12 -6.38421e-09 6.46506e-12 1.5815e-10  
59180.1 1200.12 585.146 1.56475 0.000259532 0.000695583 -6.71772e-09 0.000695583 1.02572 7.63163e-12 -6.71772e-09 7.63163e-12 1.78086e-10  
59181.1 1200.13 587.207 1.57077 0.000261258 0.000670726 -7.08497e-09 0.000670726 1.03602 8.61766e-12 -7.08497e-09 8.61766e-12 1.99534e-10  
59181.1 1200.13 588.873 1.5708 0.000262648 0.000670569 -7.41752e-09 0.000670569 1.04435 8.62114e-12 -7.41752e-09 8.62114e-12 1.99534e-10  
59181.1 1200.13 590.572 1.57078 0.000264127 0.000670811 -7.75649e-09 0.000670811 1.05285 8.62342e-12 -7.75649e-09 8.62342e-12 1.99535e-10  
59181.1 1200.13 592.583 1.57054 0.000266603 0.000674636 -8.15766e-09 0.000674636 1.0629 8.6789e-12 -8.15766e-09 8.6789e-12 1.99569e-10  
59181.1 1200.13 594.365 1.5708 0.000268275 0.000673471 -8.51333e-09 0.000673471 1.07181 8.72464e-12 -8.51333e-09 8.72464e-12 1.99609e-10  
59181.1 1200.13 596.097 1.57078 0.000269845 0.000673729 -8.85903e-09 0.000673729 1.08047 8.72768e-12 -8.85903e-09 8.72768e-12 1.9961e-10  
59181.1 1200.13 597.862 1.57081 0.000271501 0.000673522 -9.2114e-09 0.000673522 1.0893 8.72946e-12 -9.2114e-09 8.72946e-12 1.9961e-10  
59181.1 1200.13 599.545 1.57053 0.000272973 0.000676904 -9.54728e-09 0.000676904 1.09771 8.77225e-12 -9.54728e-09 8.77225e-12 1.99654e-10  
59181.1 1200.13 601.244 1.57054 0.000274457 0.000678986 -9.88656e-09 0.000678986 1.10621 8.85968e-12 -9.88656e-09 8.85968e-12 1.99654e-10  
59181.1 1200.13 602.96 1.5708 0.000275959 0.000677854 -1.02293e-08 0.000677854 1.11479 8.9019e-12 -1.02293e-08 8.9019e-12 1.99693e-10  
59181.1 1200.13 604.644 1.57054 0.000277435 0.000681165 -1.05654e-08 0.000681165 1.12321 8.94472e-12 -1.05654e-08 8.94472e-12 1.99735e-10  
59181.1 1200.13 606.327 1.57081 0.000278852 0.000679915 -1.09015e-08 0.000679915 1.13162 8.98612e-12 -1.09015e-08 8.98612e-12 1.99779e-10  
59181.1 1200.13 608.059 1.57077 0.000280432 0.000680311 -1.12475e-08 0.000680311 1.14028 8.9883e-12 -1.12475e-08 8.9883e-12 1.9978e-10  
59181.1 1200.13 609.792 1.57081 0.000282008 0.000680057 -1.15939e-08 0.000680057 1.14895 8.99091e-12 -1.15939e-08 8.99091e-12 1.99781e-10  
59181.1 1200.13 611.523 1.57079 0.000283586 0.000680137 -1.19397e-08 0.000680137 1.15761 8.98946e-12 -1.19397e-08 8.98946e-12 1.99781e-10  
59181.1 1200.13 613.239 1.57053 0.000285152 0.000683544 -1.22825e-08 0.000683544 1.16618 9.03529e-12 -1.22825e-08 9.03529e-12 1.99821e-10  
59181.1 1200.13 614.956 1.5708 0.000286663 0.000682354 -1.26256e-08 0.000682354 1.17477 9.07985e-12 -1.26256e-08 9.07985e-12 1.99865e-10  
59181.1 1200.13 616.736 1.57053 0.000288412 0.000685946 -1.29814e-08 0.000685946 1.18367 9.12637e-12 -1.29814e-08 9.12637e-12 1.99908e-10  
59181.1 1200.13 618.534 1.57055 0.000290177 0.000688082 -1.33408e-08 0.000688082 1.19266 9.2187e-12 -1.33408e-08 9.2187e-12 1.99908e-10  
59182.1 1200.13 620.218 1.57079 0.00029161 0.000687166 -1.36775e-08 0.000687166 1.20108 9.26187e-12 -1.36775e-08 9.26187e-12 1.99942e-10  
59182.1 1200.13 621.934 1.57054 0.00029318 0.000690424 -1.40205e-08 0.000690424 1.20966 9.30728e-12 -1.40205e-08 9.30728e-12 1.99978e-10  
59182.1 1200.13 623.666 1.57056 0.000294767 0.000692442 -1.4367e-08 0.000692442 1.21832 9.39324e-12 -1.4367e-08 9.39324e-12 1.99978e-10  
59182.1 1200.13 625.414 1.57078 0.000296371 0.000691641 -1.47165e-08 0.000691641 1.22706 9.43849e-12 -1.47165e-08 9.43849e-12 2.00007e-10  
59182.1 1200.13 627.147 1.57081 0.00029796 0.000691398 -1.50632e-08 0.000691398 1.23573 9.43951e-12 -1.50632e-08 9.43951e-12 2.00008e-10  
59182.1 1200.13 628.829 1.57052 0.000299451 0.000694931 -1.53995e-08 0.000694931 1.24414 9.48364e-12 -1.53995e-08 9.48364e-12 2.00057e-10  
59182.1 1200.13 630.513 1.57079 0.000300885 0.000693818 -1.57363e-08 0.000693818 1.25255 9.53034e-12 -1.57363e-08 9.53034e-12 2.00101e-10  
59182.1 1200.13 632.197 1.57053 0.000302383 0.000697164 -1.60734e-08 0.000697164 1.26097 9.5754e-12 -1.60734e-08 9.5754e-12 2.00141e-10  
59182.1 1200.13 633.912 1.57078 0.000303903 0.000696201 -1.64167e-08 0.000696201 1.26955 9.62301e-12 -1.64167e-08 9.62301e-12 2.00179e-10  
59182.1 1200.13 635.661 1.57055 0.000305571 0.000699363 -1.67667e-08 0.000699363 1.27829 9.66804e-12 -1.67667e-08 9.66804e-12 2.00211e-10  
59182.1 1200.13 637.425 1.57052 0.000307261 0.000701921 -1.712e-08 0.000701921 1.28712 9.75982e-12 -1.712e-08 9.75982e-12 2.00211e-10  
59182.1 1200.13 639.11 1.5708 0.000308702 0.000700692 -1.74572e-08 0.000700692 1.29554 9.80503e-12 -1.74572e-08 9.80503e-12 2.00258e-10  
59182.1 1200.13 640.792 1.57054 0.000310201 0.000704009 -1.77941e-08 0.000704009 1.30395 9.84767e-12 -1.77941e-08 9.84767e-12 2.003e-10  
59182.1 1200.13 642.475 1.5708 0.000311643 0.000702927 -1.81312e-08 0.000702927 1.31236 9.89145e-12 -1.81312e-08 9.89145e-12 2.0034e-10  
59182.1 1200.13 644.176 1.57079 0.000313162 0.000702959 -1.8472e-08 0.000702959 1.32087 9.89188e-12 -1.8472e-08 9.89188e-12 2.0034e-10  
59182.1 1200.13 645.874 1.57078 0.000314676 0.00070314 -1.88122e-08 0.00070314 1.32936 9.89488e-12 -1.88122e-08 9.89488e-12 2.0034e-10  
59182.1 1200.13 647.575 1.57081 0.000316192 0.000702895 -1.91529e-08 0.000702895 1.33786 9.89502e-12 -1.91529e-08 9.89502e-12 2.00341e-10  
59182.1 1200.13 649.258 1.57052 0.0003177 0.0007065 -1.949e-08 0.0007065 1.34628 9.93981e-12 -1.949e-08 9.93981e-12 2.00392e-10  
59182.1 1200.13 650.942 1.57081 0.000319148 0.000705188 -1.98275e-08 0.000705188 1.3547 9.98504e-12 -1.98275e-08 9.98504e-12 2.00442e-10  
